Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:46:19 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:46:24 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:46:29 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:46:35 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:46:40 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:46:45 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:46:50 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:46:56 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:47:01 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:47:06 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:47:11 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:47:16 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:47:22 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:47:27 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:47:32 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:47:37 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:47:43 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:47:48 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:47:53 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:47:58 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:48:03 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:48:09 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:48:14 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:48:19 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:48:24 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:48:29 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:48:35 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:48:40 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:48:45 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:48:50 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:48:55 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:49:01 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:49:06 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:49:11 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:49:16 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:49:21 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:49:27 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:49:32 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:49:37 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:49:42 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:49:48 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:49:53 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:49:58 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:50:03 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:50:08 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:50:14 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:50:19 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:50:24 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:50:29 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:50:34 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:50:40 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:50:45 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:50:50 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:50:55 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:51:00 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:51:06 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:51:11 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:51:16 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:51:21 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:51:27 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:51:32 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:51:37 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:51:42 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:51:47 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:51:53 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:51:58 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:52:03 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:52:08 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:52:13 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:52:19 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:52:24 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:52:29 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:52:34 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:52:39 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:52:45 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:52:50 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:52:55 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:53:00 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:53:05 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:53:11 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:53:16 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:53:21 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:53:26 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:53:31 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:53:37 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:53:42 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:53:47 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:53:52 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:53:58 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:54:03 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:54:08 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:54:13 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:54:18 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:54:24 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:54:29 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:54:34 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:54:39 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:54:44 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:54:50 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:54:55 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:55:00 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:55:05 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:55:10 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:55:16 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:55:21 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:55:26 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:55:31 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:55:36 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:55:42 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:55:47 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:55:52 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:55:57 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:56:02 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:56:08 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:56:13 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:56:18 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:56:23 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:56:29 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:56:34 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:56:39 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:56:44 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:56:49 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:56:55 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:57:00 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:57:05 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:57:10 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:57:16 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:57:21 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:57:26 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:57:31 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:57:37 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:57:42 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:57:47 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:57:52 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:57:58 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:58:03 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:58:08 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:58:13 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:58:18 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:58:24 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:58:29 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:58:34 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:58:39 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:58:44 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:58:50 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:58:55 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:59:00 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:59:05 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:59:11 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 9:59:16 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:59:21 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:59:26 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:59:31 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:59:37 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:59:42 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:59:47 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:59:52 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 9:59:57 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:00:03 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:00:08 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 10:00:13 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:00:18 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:00:23 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:00:29 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:00:34 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:00:39 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:00:44 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:00:49 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:00:55 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:01:00 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:01:05 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:01:10 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:01:16 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:01:21 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:01:26 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:01:31 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:01:36 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:01:42 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:01:47 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:01:52 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:01:57 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:02:02 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:02:08 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:02:13 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:02:18 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:02:23 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:02:29 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:02:34 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:02:39 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:02:44 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:02:49 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:02:55 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:03:00 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:03:05 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:03:10 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:03:16 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:03:21 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:03:26 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:03:31 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:03:36 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:03:42 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:03:47 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:03:52 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:03:57 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:04:02 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:04:08 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:04:13 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:04:18 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:04:23 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:04:29 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:04:34 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:04:39 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:04:44 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:04:49 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:04:55 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:05:00 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:05:05 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:05:10 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:05:16 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:05:21 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:05:26 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:05:31 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:05:36 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:05:42 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:05:47 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:05:52 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:05:57 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:06:02 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:06:08 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:06:13 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:06:18 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:06:23 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:06:29 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:06:34 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:06:39 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:06:44 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:06:49 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:06:55 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:07:00 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:07:05 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:07:10 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:07:15 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:07:21 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:07:26 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:07:31 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:07:36 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:07:41 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:07:47 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:07:52 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:07:57 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:08:02 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:08:07 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:08:13 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:08:18 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:08:23 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:08:28 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:08:33 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:08:39 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:08:44 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:08:49 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:08:54 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:09:00 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:09:05 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:09:10 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:09:15 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:09:20 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:09:26 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:09:31 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:09:36 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:09:41 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:09:46 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:09:52 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:09:57 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:10:02 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:10:07 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:10:12 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:10:18 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:10:23 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:10:28 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:10:33 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:10:39 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:10:44 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:10:49 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:10:54 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:10:59 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:11:05 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:11:10 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:11:15 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:11:20 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:11:25 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:11:31 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:11:36 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:11:41 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:11:46 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:11:52 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:11:57 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:12:02 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:12:07 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:12:12 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:12:18 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:12:23 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:12:28 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:12:33 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:12:38 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:12:44 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:12:49 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:12:54 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:12:59 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:13:04 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:13:10 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:13:15 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:13:20 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:13:25 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:13:31 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:13:36 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:13:41 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:13:46 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:13:51 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:13:57 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:14:02 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:14:07 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:14:12 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:14:17 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:14:23 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:14:28 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:14:33 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:14:38 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:14:43 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:14:49 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:14:54 PM, Temp C: 21.1875, TempF: 70.1375
12/9/2025 10:14:59 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:15:04 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:15:10 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:15:15 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:15:20 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:15:25 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:15:30 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:15:36 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:15:41 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:15:46 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:15:51 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:15:56 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:16:02 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:16:07 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:16:12 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:16:17 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:16:22 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:16:28 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:16:33 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:16:38 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:16:43 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:16:48 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:16:54 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:16:59 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:17:04 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:17:09 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:17:15 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:17:20 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:17:25 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:17:30 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:17:35 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:17:41 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:17:46 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:17:51 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:17:56 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:18:01 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:18:07 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:18:12 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:18:17 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:18:22 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:18:28 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:18:33 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:18:38 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:18:43 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:18:48 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:18:54 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:18:59 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:19:04 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:19:09 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:19:15 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:19:20 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:19:25 PM, Temp C: 21.0625, TempF: 69.9125
12/9/2025 10:19:30 PM, Temp C: 21.125, TempF: 70.025
12/9/2025 10:19:35 PM, Temp C: 21.125, TempF: 70.025
